Year;Month;Day;Incident code;Location start;Location end;Type of incident;Number of terrorists in attack force;Number of nationalities;First nationality of terrorists;Second nationality of terrorists;Third nationality of terrorists;Number of victims;Number of nationalities of victims;First victim's nationality;Second victim's nationality;Third victim's nationality;Number of US victims;Type of US victims;Type of immediate victims;Total individuals wounded;Terrorists wounded;Total number of individuals killed;Terrorists killed;Type of Weapon used;Terrorist logistical success;Number of Hostages;Escaped Hostages;Target of Demands 1;Target of Demands 2;Target of Demands 3;Number of Entities;Demands on Host Nation;Media Announcement;Political Change;Ransom demanded;Release Prisoners;Safe haven destination;Terrorist Negotiation Behavior;Sequential Release of Hostages;Passed Deadlines;Threats Carried Out;Terrorist Negotiation Success;Target Negotiator;Amount of Ransom Paid;Number of Prisoners Released;First hostage's fate;Second hostage's fate;Duration in Hours;Duration in Days;
1987;5;15;1;290;290;10;1;1;290;999;999;999;1;290;999;999;0;8;7;1;0;0;0;5;5;9999;0;12;290;998;2;1;0;2;0;999;1;2;0;9;9;3;1;9999;998;14;6;99;999;
1987;5;19;1;950;950;9;1;1;950;999;999;129;2;740;920;999;0;8;7;0;0;0;0;5;4;129;0;950;12;998;2;1;0;2;0;27;1;2;0;9;9;3;1;9999;0;2;98;99;999;
1987;6;17;2;660;660;1;14;2;660;630;999;3;2;2;660;999;1;4;6;0;0;0;0;4;6;3;1;2;8;998;2;2;0;1;1000;0;2;2;1;9;9;3;9;0;998;10;98;96;62;
1987;7;4;2;630;630;1;99;1;646;999;999;3;1;840;999;999;0;8;7;0;0;0;0;9;6;3;0;645;998;998;1;2;0;2;0;228;2;2;0;9;9;3;9;0;0;99;99;99;999;
1987;7;7;2;625;625;1;99;1;625;999;999;4;2;2;204;999;3;5;7;0;0;0;0;9;6;4;0;2;200;998;2;2;0;1;0;0;2;9;0;9;9;3;9;0;998;1;98;96;49;
1987;7;8;1;840;840;1;11;1;840;999;999;2;2;840;996;999;0;8;7;0;0;0;0;9;6;2;0;840;998;998;1;1;0;2;9998;0;2;2;0;9;9;3;6;0;998;1;98;96;6;
1987;7;11;3;200;200;1;3;2;200;552;999;999;1;560;999;999;0;8;8;0;0;0;0;9;1;0;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;15;98;98;998;
1987;7;17;3;2;2;1;2;9;999;999;999;1;1;90;999;999;0;8;7;0;0;0;0;9;6;1;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;4;998;
1987;7;23;1;625;625;1;99;1;625;999;999;3;3;325;750;338;0;8;7;0;0;0;0;9;6;3;1;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;10;1;96;6;
1987;7;24;2;325;225;9;1;1;660;999;999;163;99;220;211;482;2;5;7;33;0;1;0;3;5;163;0;12;666;255;6;2;0;2;0;998;2;1;0;9;9;3;3;0;0;3;14;3;998;
1987;7;99;1;541;553;1;99;1;541;999;999;7;99;999;999;999;0;8;7;0;0;0;0;9;6;7;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;96;50;
1987;8;19;1;101;101;1;48;1;100;999;999;1;1;101;999;999;0;8;7;0;0;0;0;9;4;0;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;8;98;98;998;
1987;8;26;1;145;145;1;99;1;145;999;999;1;1;165;999;999;0;8;2;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;0;9;9;9;9;0;999;99;98;99;999;
1987;8;31;2;660;660;1;99;9;999;999;999;1;1;325;999;999;0;8;7;0;0;0;0;9;6;1;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;96;5;
1987;9;1;1;155;140;1;99;1;155;999;999;1;1;155;999;999;0;8;3;0;0;0;0;9;6;1;0;8;999;999;9;9;5;9;5;999;9;9;0;9;9;1;5;5;999;2;98;96;93;
1987;9;10;1;385;385;2;10;1;630;999;999;10;1;630;999;999;0;8;2;4;0;0;0;3;5;10;0;997;630;998;2;1;0;1;0;998;2;2;1;9;9;3;1;0;0;1;98;3;998;
1987;9;14;2;645;645;1;4;1;646;999;999;1;1;325;999;999;0;8;7;0;0;0;0;9;6;1;0;325;998;998;1;2;0;2;0;0;2;2;0;9;9;3;9;0;998;99;98;96;999;
1987;10;2;1;530;625;1;99;1;530;999;999;1;1;220;999;999;0;8;7;0;0;0;0;9;6;1;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;96;22;
1987;10;2;3;645;645;1;99;1;646;999;999;2;1;325;999;999;0;8;7;0;0;0;0;9;6;2;0;325;998;998;1;2;0;1;0;0;2;2;0;9;9;3;2;0;998;99;98;96;999;
1987;11;8;1;666;666;10;99;1;667;999;999;8;3;211;220;666;0;8;7;0;0;0;0;9;6;8;0;9;998;998;1;2;0;2;0;0;2;2;0;9;9;3;5;0;998;99;99;96;999;
1987;11;10;3;840;840;1;50;1;840;999;999;9;2;732;840;999;0;8;7;0;0;0;0;9;6;9;0;7;840;732;3;1;0;1;0;0;2;2;1;9;9;3;5;0;998;2;99;96;999;
1987;11;16;2;530;530;1;99;1;530;999;999;2;1;325;999;999;0;8;7;0;0;0;0;9;6;2;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;99;97;269;
1987;11;18;3;350;350;1;99;1;667;999;999;1;1;666;999;999;0;8;7;0;0;0;0;9;6;1;0;998;998;998;0;2;0;2;0;0;2;8;0;9;9;8;8;0;998;1;98;24;1;
1987;12;20;1;551;551;1;99;1;541;999;999;109;1;551;999;999;0;8;7;0;0;1;0;9;6;108;0;551;998;998;1;1;0;1;0;0;2;8;1;9;9;8;8;0;998;1;99;96;999;
1987;12;23;1;210;325;9;1;1;210;999;999;97;4;210;325;220;999;5;7;0;0;0;0;1;6;97;0;;;;;;;;;;;;;;;;;;;;;;;
1988;1;18;2;651;651;10;8;9;667;999;999;999;1;666;998;998;0;8;7;0;0;0;0;9;1;0;0;998;998;998;8;9;9;9;0;999;9;8;9;9;9;8;8;9999;998;98;98;99;999;
1988;1;27;1;660;660;1;99;9;660;667;999;1;1;255;998;998;0;8;7;0;0;0;0;3;6;1;0;255;998;998;1;2;0;2;0;999;2;9;1;9;9;9;3;0;998;1;98;97;35;
1988;1;99;2;541;541;1;99;1;541;998;998;1;1;235;998;998;0;8;7;0;0;0;0;9;9;1;0;12;999;999;9;9;9;9;9999;999;9;9;1;9;9;9;9;9999;998;1;98;97;21;
1988;2;1;1;660;660;1;99;1;660;998;998;1;1;620;998;998;0;8;2;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;2;5;1;660;660;1;4;9;667;999;999;2;3;380;385;996;0;8;2;0;0;0;0;9;6;2;0;998;998;998;0;2;0;2;0;0;2;9;1;9;9;9;9;0;998;1;98;97;24;
1988;2;11;1;660;660;1;99;9;999;999;999;2;1;380;998;998;0;8;6;0;0;0;0;4;6;2;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;2;998;
1988;2;17;2;660;660;1;3;9;667;999;999;1;1;2;996;998;1;2;4;0;0;0;0;4;6;1;0;2;666;660;3;1;0;1;0;998;2;9;0;9;9;9;9;0;998;3;98;97;999;
1988;2;18;2;530;530;1;99;1;530;998;998;6;3;205;211;210;0;8;7;0;0;0;0;9;6;6;0;9;998;998;1;2;0;9;0;0;2;9;1;0;0;9;8;0;998;1;98;96;4;
1988;2;19;2;100;100;1;12;1;100;998;998;2;1;210;998;998;0;8;5;0;0;0;0;4;6;2;0;999;999;999;9;9;9;9;9998;0;2;9;1;9;9;1;9;9998;998;2;14;97;225;
1988;2;99;1;230;220;1;99;1;230;998;998;1;1;230;998;998;0;8;5;0;0;0;0;9;6;1;0;8;998;998;1;2;0;2;9998;0;2;9;0;9;9;1;9;9998;998;99;98;97;999;
1988;3;2;4;660;660;1;4;9;999;999;999;2;2;630;999;998;0;8;7;0;0;0;0;3;6;2;0;12;998;998;9;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;48;2;
1988;3;4;1;660;660;1;99;1;667;998;998;2;2;200;660;998;0;8;7;0;0;0;0;9;6;2;0;998;998;998;0;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;97;4;
1988;3;7;5;666;666;2;3;1;667;998;998;50;1;666;998;998;0;8;5;3;0;6;3;5;5;6;0;666;998;998;1;1;0;2;0;999;2;9;0;9;9;3;1;9999;998;11;6;99;999;
1988;3;9;1;660;660;1;99;9;999;999;999;3;2;667;660;998;0;8;7;0;0;0;0;9;6;3;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;99;99;999;
1988;3;11;2;910;910;1;99;1;910;998;998;3;1;850;998;998;0;8;7;0;0;1;1;9;6;3;0;910;998;999;1;1;0;2;9999;999;2;8;0;9;9;9;1;9999;998;1;98;97;35;
1988;3;12;1;770;770;9;99;1;770;998;998;156;99;770;999;999;999;9;7;2;1;0;0;3;5;155;0;770;12;998;2;1;0;2;0;2;2;8;0;9;9;3;8;0;0;14;98;99;0;
1988;4;5;2;800;615;9;9;2;660;630;998;112;22;690;200;800;1;5;7;0;0;2;0;5;6;104;0;690;12;352;6;2;0;2;0;17;1;2;5;2;1;1;3;0;0;2;13;97;15;
1988;4;22;1;800;800;9;4;9;999;999;999;999;99;999;999;999;999;9;9;0;0;0;0;9;1;0;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;15;98;98;998;
1988;4;22;2;660;660;1;99;1;667;998;998;1;1;620;998;998;0;8;7;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;4;22;5;930;930;1;30;1;930;998;998;23;1;220;998;998;0;8;4;8;0;24;19;4;6;35;0;220;930;998;2;1;3;1;0;0;2;2;8;0;0;3;2;0;998;14;98;97;15;
1988;5;3;3;100;100;1;99;1;100;998;998;1;1;255;998;998;0;8;2;0;0;0;0;9;6;1;0;100;998;998;1;1;9;1;0;0;2;2;1;0;0;3;9;0;998;1;98;97;9;
1988;5;3;4;100;100;1;99;1;100;998;998;1;1;255;998;998;0;8;2;0;0;0;0;9;6;1;0;100;998;998;1;1;9;1;0;0;2;2;1;0;0;3;9;0;998;1;98;97;6;
1988;5;3;5;100;100;1;99;1;100;998;998;1;1;220;998;998;0;8;2;0;0;0;0;9;6;1;0;100;998;998;1;1;9;1;0;0;2;2;1;0;0;3;9;0;998;1;98;97;6;
1988;5;3;6;100;100;1;99;1;100;998;998;1;1;210;998;998;0;8;2;0;0;0;0;9;6;1;0;100;998;998;1;1;9;1;0;0;2;2;1;0;0;3;9;0;998;1;98;97;6;
1988;5;3;7;100;100;1;99;1;100;998;998;2;1;225;998;998;0;8;2;0;0;0;0;9;6;2;0;100;998;998;1;1;9;1;0;0;2;2;1;0;0;3;9;0;998;1;98;97;6;
1988;5;3;8;100;100;1;99;1;100;998;998;1;1;220;998;998;0;8;2;0;0;0;0;9;3;0;0;998;998;998;8;2;0;2;0;0;2;8;0;0;0;8;8;0;998;8;98;98;998;
1988;5;3;9;100;100;1;99;1;100;998;998;3;2;95;100;998;0;8;2;1;0;1;0;9;3;0;0;998;998;998;8;2;0;2;0;0;2;8;0;0;0;8;8;0;998;8;98;98;998;
1988;5;3;10;840;840;1;99;1;840;998;998;1;1;325;998;998;0;8;2;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;2;0;
1988;5;6;1;100;100;1;99;1;100;998;998;1;1;380;998;998;0;8;2;0;0;0;0;9;6;1;0;100;998;998;1;1;9;1;0;0;2;2;1;0;0;3;9;0;998;1;98;99;999;
1988;5;11;1;92;92;1;4;9;999;999;999;1;1;365;998;998;0;8;6;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;5;20;2;660;660;1;99;1;667;998;998;1;1;211;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;9;0;9;9;9;8;0;998;99;98;97;999;
1988;5;29;1;100;100;1;5;1;100;998;998;1;1;100;998;998;0;8;6;0;0;1;0;4;6;1;0;100;998;998;1;1;9;1;0;998;2;1;1;9;9;9;1;0;0;2;98;97;52;
1988;6;2;4;100;100;1;2;1;100;998;998;1;1;325;998;998;0;8;5;0;0;1;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;3;98;99;999;
1988;6;3;1;100;100;1;2;1;100;998;998;1;1;2;998;998;1;4;5;0;0;1;0;9;6;1;0;8;998;998;1;2;0;2;0;0;2;8;0;9;9;8;8;0;998;2;98;97;138;
1988;6;11;1;101;101;1;3;2;100;101;998;1;1;101;998;998;0;8;7;0;0;3;3;5;2;0;0;998;998;998;8;2;0;2;0;0;2;8;0;0;0;8;8;0;998;15;98;98;998;
1988;6;27;1;530;625;1;99;1;530;998;998;1;1;325;998;998;0;8;5;0;0;0;0;9;6;1;0;530;7;998;2;1;0;1;0;0;2;9;1;9;9;3;9;0;998;1;98;97;174;
1988;6;28;3;100;100;1;99;1;100;998;998;1;1;325;998;998;0;8;5;0;0;0;0;9;6;1;0;999;999;999;9;9;0;2;200;0;2;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;6;99;1;92;92;1;99;1;92;998;998;6;2;92;220;998;0;8;5;0;0;0;0;9;6;6;999;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;99;99;999;
1988;7;1;1;100;100;1;99;1;100;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;7;1;2;100;100;1;99;1;100;998;998;1;1;325;998;998;0;8;5;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;7;11;2;350;350;10;3;9;660;620;667;471;99;350;220;390;7;5;7;98;0;11;99;5;6;471;998;350;998;998;1;1;0;2;0;999;2;2;0;9;9;3;1;9999;998;7;4;99;999;
1988;7;30;1;840;840;1;4;1;840;998;998;3;2;2;840;998;2;5;7;0;0;0;0;9;6;3;0;840;998;998;1;1;0;2;9998;0;2;1;8;9;9;3;6;0;998;1;99;97;17;
1988;9;11;2;660;660;1;3;1;660;998;998;2;2;2;660;998;1;5;7;0;0;0;0;4;4;2;2;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;16;98;98;998;
1988;9;14;1;570;570;10;4;1;570;998;998;69;2;570;20;998;0;8;7;20;0;7;4;5;5;69;1;570;328;200;7;1;0;2;0;0;2;2;1;9;9;3;1;0;998;14;11;26;1;
1988;10;14;3;101;100;9;99;1;100;998;998;7;1;101;998;998;0;8;7;0;0;0;0;9;6;7;0;999;999;999;9;9;9;9;9999;999;9;9;1;9;9;9;9;9999;998;1;99;99;999;
1988;10;16;1;100;100;9;3;1;100;998;998;1;1;999;998;998;0;8;5;0;0;0;0;9;6;1;0;12;998;998;1;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;99;998;
1988;10;22;1;255;200;9;2;1;630;998;998;250;99;630;999;999;0;8;7;0;0;0;0;3;5;250;0;998;998;998;8;2;0;2;0;0;2;2;0;9;9;2;2;0;998;14;98;0;998;
1988;10;24;1;100;100;1;99;1;100;998;998;1;1;385;998;998;0;8;7;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;10;25;2;640;640;1;5;1;630;998;998;1;1;630;998;998;0;8;6;0;0;0;0;9;2;0;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;15;98;98;998;
1988;11;9;1;625;625;2;1;1;699;998;998;999;1;699;998;998;0;8;2;0;0;0;0;9;5;9999;0;699;625;998;2;2;0;2;0;998;2;2;0;9;9;3;2;0;0;14;98;99;998;
1988;11;12;2;660;660;2;5;9;999;999;999;7;2;996;660;375;0;8;4;0;0;1;0;5;3;24;0;996;998;998;1;2;0;2;0;0;2;2;2;9;9;3;2;0;998;14;1;99;2;
1988;11;14;1;101;101;1;99;1;100;998;998;1;1;101;998;998;0;8;7;0;0;0;0;9;2;0;0;998;998;998;8;2;0;2;0;0;2;8;0;9;9;8;8;0;998;15;98;98;998;
1988;11;17;4;660;660;1;3;9;667;999;999;2;3;996;660;225;0;8;7;0;0;0;0;3;6;2;0;225;998;998;1;2;0;2;9998;1;2;2;1;9;9;3;3;0;0;1;98;97;32;
1988;11;18;2;699;699;1;99;9;999;999;999;2;99;999;999;998;0;8;6;0;0;0;0;9;6;2;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;11;22;1;91;91;1;99;9;999;999;999;1;1;996;998;998;0;8;2;0;0;0;0;3;6;1;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;2;998;
1988;11;22;2;840;840;1;99;9;999;999;999;1;1;211;998;998;0;8;7;0;0;999;0;3;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
1988;11;30;1;220;220;2;99;1;646;998;998;4;1;640;998;998;0;8;5;0;0;0;0;5;5;4;0;998;998;998;8;2;0;2;0;0;2;9;1;9;9;8;9;0;998;1;98;2;998;
1988;12;1;1;365;666;10;5;1;365;998;998;999;1;365;998;998;0;8;7;0;0;0;0;4;6;9999;0;365;12;666;3;1;0;2;200;0;1;9;8;0;0;2;1;200;998;2;98;22;1;
1988;12;15;1;660;660;1;99;9;999;999;999;4;1;996;998;998;0;8;4;0;0;0;0;3;6;4;0;998;998;998;8;2;0;2;0;0;2;8;1;9;9;8;8;0;998;1;98;1;998;
1988;12;16;1;660;660;1;4;1;630;998;998;3;2;996;205;998;0;8;4;0;0;0;0;9;6;3;0;996;666;998;2;2;0;2;0;4;2;2;0;9;9;1;2;0;2;14;98;99;1;
1988;12;27;2;225;225;1;99;1;646;998;998;1;1;640;998;998;0;8;6;0;0;0;0;9;6;1;0;8;999;999;1;2;0;2;250;0;2;9;9;9;9;9;9;9999;998;99;98;99;999;
1989;1;3;1;100;100;1;99;1;100;998;998;3;2;2;100;998;2;5;7;0;0;0;0;9;6;3;0;100;2;998;2;1;0;2;0;1;2;2;2;0;0;3;9;0;0;1;98;98;68;
1989;1;6;1;750;999;9;2;1;770;998;998;999;99;999;999;999;999;5;7;0;0;0;0;4;5;0;0;999;999;999;0;2;0;2;0;0;2;8;0;0;0;8;8;0;998;15;98;0;998;
1989;1;14;1;211;211;1;99;9;211;999;999;1;1;211;998;998;0;8;6;0;0;0;0;9;6;1;0;8;7;998;9;2;0;2;30;0;2;4;1;0;0;2;9;250;998;2;98;98;31;
1989;1;27;1;660;660;1;99;1;660;998;998;1;1;630;998;998;0;8;2;0;0;0;0;9;9;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;1;27;2;100;100;1;99;9;999;999;999;2;2;2;100;998;1;5;5;0;0;2;2;4;5;2;0;999;999;999;9;9;9;9;9998;999;9;9;0;0;0;3;9;0;998;14;98;98;13;
1989;1;31;2;100;94;9;1;1;93;998;998;122;1;100;998;998;0;8;7;0;0;0;0;5;5;122;0;12;999;998;1;2;0;2;0;0;2;8;0;9;9;1;8;0;998;1;98;7;998;
1989;2;25;2;92;92;1;5;1;92;998;998;2;2;230;92;998;0;8;5;2;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;1;0;0;8;8;0;0;1;98;99;999;
1989;2;27;1;572;572;1;2;9;999;999;999;1;1;560;998;998;0;8;8;0;0;0;0;4;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;1;1;812;800;1;4;1;812;998;998;1;1;740;998;998;0;8;5;0;0;2;2;4;5;1;0;999;999;999;9;9;9;9;9999;999;9;9;0;9;0;3;9;0;0;14;98;98;7;
1989;3;3;1;652;652;1;99;1;667;998;998;2;1;2;998;998;2;1;2;0;0;0;0;4;6;2;0;999;999;999;8;2;0;2;0;0;2;8;1;1;9;9;8;0;998;1;98;8;998;
1989;3;4;1;41;2;10;20;9;999;999;999;76;99;2;41;999;999;4;7;0;0;0;0;4;6;1;0;12;999;999;1;2;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;2;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;0;0;0;0;9;6;9999;999;12;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;3;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;0;0;0;0;9;6;9999;999;12;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;4;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;0;0;0;0;9;6;9999;999;12;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;5;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;0;0;0;0;9;6;9999;999;12;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;6;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;0;0;0;0;9;6;9999;999;12;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;7;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;1;0;0;0;4;6;9999;999;12;999;999;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;4;8;41;999;10;99;9;999;999;999;999;99;999;999;999;999;5;7;0;0;0;0;9;6;9999;999;12;999;999;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;3;6;1;41;2;10;90;1;41;998;998;999;1;999;999;999;999;5;7;0;0;1;1;9;4;9999;999;12;999;999;9;9;9;9;9999;999;9;8;1;0;9;8;8;0;0;1;98;99;998;
1989;3;16;3;541;541;1;99;1;541;998;998;4;2;996;541;998;0;8;7;0;0;0;0;9;6;4;0;998;998;998;8;9;9;9;9999;999;9;8;9;9;9;8;8;9999;998;99;98;99;999;
1989;3;26;1;541;541;1;99;1;541;998;998;3;1;325;998;998;0;8;7;0;0;2;0;9;6;3;1;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;0;0;3;10;98;2;
1989;4;7;1;20;20;10;1;1;20;998;998;11;99;20;999;999;999;5;7;0;0;0;0;3;6;12;0;652;12;998;2;2;0;1;0;0;2;2;5;0;0;3;9;0;998;1;98;8;998;
1989;4;19;1;100;100;1;99;1;100;998;998;4;2;140;100;998;0;8;5;0;0;0;0;9;6;4;0;999;999;999;9;2;9;9;0;0;2;2;1;0;0;9;4;0;998;1;99;98;44;
1989;4;26;2;100;100;1;99;1;100;998;998;4;2;325;230;998;0;8;5;0;0;0;0;9;6;4;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;5;4;1;660;660;1;4;9;999;999;999;3;1;255;998;998;0;8;7;0;0;0;0;5;6;3;0;255;352;998;2;2;0;1;9998;1;2;2;2;8;0;9;1;0;0;1;98;98;10;
1989;5;12;1;660;660;1;99;1;667;998;998;1;1;200;998;998;0;8;7;0;0;999;0;9;6;1;0;200;998;998;1;2;0;2;0;999;2;9;9;9;9;9;9;0;0;1;98;97;866;
1989;5;16;1;660;660;1;99;9;999;999;999;4;1;255;998;998;0;8;7;0;0;0;0;4;6;4;0;630;652;660;3;9;9;9;9999;999;9;9;9;9;9;9;3;9999;998;1;99;97;997;
1989;5;18;1;540;510;9;1;1;560;998;998;999;2;560;365;998;0;8;8;1;1;0;0;5;5;200;0;12;998;998;1;2;0;2;0;0;2;8;0;0;0;8;8;0;998;14;98;0;998;
1989;6;1;1;41;999;9;2;1;41;998;998;20;1;41;998;998;0;8;7;0;0;0;0;1;3;0;0;12;998;998;1;1;0;2;0;999;1;2;0;9;9;3;8;9999;998;2;98;99;999;
1989;6;15;1;211;211;1;99;4;345;339;211;1;1;211;998;998;0;8;1;0;0;0;0;9;2;1;0;998;998;998;8;2;0;2;0;0;2;8;0;0;9;8;8;0;998;15;98;0;998;
1989;6;18;2;700;630;9;99;9;999;999;999;40;1;700;998;998;0;8;7;34;99;4;0;9;4;38;0;12;999;999;1;2;0;2;0;0;2;8;0;0;9;3;8;0;998;3;1;99;998;
1989;6;22;1;666;666;1;2;1;667;998;998;1;1;2;998;998;1;5;7;0;0;0;0;3;6;1;0;666;998;998;1;1;0;2;0;999;2;2;1;0;9;3;1;0;0;1;98;30;998;
1989;7;14;1;100;100;1;4;1;100;998;998;1;1;100;998;998;0;8;7;0;0;0;0;9;6;1;0;8;998;998;1;2;0;2;1000;0;2;9;9;9;9;9;9;9999;998;99;98;99;999;
1989;8;1;1;94;94;1;2;9;999;999;998;2;1;2;998;998;2;5;7;0;0;0;0;9;6;2;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;8;9;2;130;130;1;6;1;100;998;998;1;1;230;998;998;0;8;5;0;0;0;0;4;6;1;0;8;999;999;9;9;0;2;100;0;2;9;9;9;9;9;5;9999;998;99;98;99;999;
1989;8;23;1;220;615;9;1;1;660;998;998;999;99;220;999;999;999;5;7;0;0;0;0;3;6;9999;0;12;660;998;2;1;0;1;0;0;2;9;1;0;9;1;9;0;998;1;98;99;998;
1989;9;19;1;600;607;9;1;1;600;998;998;999;99;600;999;999;999;5;7;0;0;0;0;5;6;11;0;600;607;998;2;1;1;2;0;999;1;2;1;9;9;1;3;9999;998;1;99;99;999;
1989;9;27;1;90;90;1;99;9;999;999;999;3;3;230;220;325;0;8;5;0;0;0;0;4;6;3;0;998;998;998;0;2;0;2;0;0;2;8;1;0;9;8;8;0;998;1;98;98;2;
1989;10;5;1;92;92;2;78;1;92;998;998;14;2;94;92;998;0;8;2;0;0;0;0;5;6;14;0;92;94;999;9;1;0;1;0;0;2;4;3;0;9;1;9;0;998;2;98;98;1;
1989;10;6;1;775;800;9;2;1;775;998;998;83;1;775;998;998;0;8;7;0;0;0;0;5;6;83;0;12;775;998;2;2;0;1;0;998;2;2;2;1;0;1;1;0;0;1;98;10;998;
1989;10;6;2;660;660;1;4;1;630;998;998;2;1;996;998;998;0;8;7;0;0;0;0;4;6;2;0;225;998;998;1;2;0;2;0;1;2;9;9;9;9;9;9;0;999;99;98;99;999;
1989;10;8;1;660;660;1;99;9;999;999;999;1;1;225;998;998;0;8;5;0;0;0;0;4;6;1;0;998;998;998;0;2;0;2;0;0;2;8;1;0;9;8;8;0;998;1;98;98;5;
1989;11;1;2;770;770;1;99;9;999;999;999;1;1;20;998;998;0;8;7;0;0;0;0;9;6;1;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
1989;11;2;1;90;90;1;99;9;999;999;999;1;1;2;998;998;1;5;7;1;0;0;0;9;6;1;0;998;998;998;0;2;0;2;0;0;2;8;1;0;9;8;8;0;998;1;98;98;1;
1989;11;7;1;100;100;1;99;1;100;998;998;2;2;70;100;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;0;2;0;2;0;0;2;8;1;0;9;8;8;0;998;1;98;98;10;
1989;11;10;1;541;541;1;99;1;541;998;998;4;1;230;998;998;0;8;5;0;0;0;0;9;6;4;0;999;999;999;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;999;99;99;99;999;
